full_id,direction,longitude,latitude
n8807969194,forward,13.5556073,52.5177094
n2489284897,backward,13.5466574,52.3996209
n9574782519,backward,13.5177897,52.5259188
n10165915930,forward,13.5596545,52.477848
n10595423320,forward,13.4364274,52.5484106
n10895613463,backward,13.5390527,52.4372036
n10170799453,forward,13.5965461,52.5213462
n10598989255,forward,13.4512818,52.560974
n10609414467,,13.4122196,52.5431442
n1772850068,forward,13.4003034,52.5100819
n9979850092,forward,13.5144417,52.5566545
n10184031006,backward,13.4948201,52.5006618
n10561375502,forward,13.4951111,52.5159408
n8443275159,backward,13.6236538,52.5140263
n10560775287,backward,13.4164895,52.5405947
n9988450511,forward,13.5943325,52.4778449
n10691977708,forward,13.5196684,52.494596
n10813862347,backward,13.5078632,52.4965049
n11346476439,forward,13.4631427,52.5114623
n12039816194,backward,13.4657855,52.5973643
n271179325,forward,13.386243,52.4873503
n10774444082,forward,13.3929562,52.5251115
n5126279625,backward,13.5080468,52.5653086
n10711356328,forward,13.4915045,52.5511837
n9974182757,backward,13.5707377,52.5446187
n10134746437,forward,13.6346301,52.5192808
n10561390014,backward,13.4966184,52.5159921
n10221294639,backward,13.5561046,52.411565
n10556297539,forward,13.715099,52.4346217
n10294833193,backward,13.4994543,52.5774113
n8564619885,forward,13.5654486,52.5291278
n10166139799,backward,13.5611471,52.4925866
n10600683976,backward,13.4698029,52.5642764
n10659790475,forward,13.4729994,52.5094198
n10556475768,backward,13.4889955,52.4643856
n10705966658,backward,13.4663863,52.5512763
n10575978000,forward,13.498687,52.5684107
n10895759689,forward,13.5240098,52.4286662
n10895759690,backward,13.5240551,52.4283689
n10780128336,backward,13.3340956,52.5587355
n11062842327,forward,13.4823849,52.4113536
n10055527981,backward,13.6211313,52.4953529
n10588946825,forward,13.4391509,52.541797
n8512876838,forward,13.5866088,52.5468098
n10198807046,backward,13.6557586,52.4154982
n10758219111,forward,13.4668851,52.5599978
n9025141850,backward,13.5683412,52.5130596
n4406799377,backward,13.3884094,52.5262091
n5453718491,backward,13.2478304,52.4343202
n8589605745,backward,13.54792,52.5162198
n10814333883,backward,13.5030327,52.4420575
n9545584332,forward,13.482419,52.572161
n10158812421,backward,13.5916262,52.5425165
n10031393908,forward,13.4279013,52.5264816
n10603094546,backward,13.4362785,52.5541804
n10979909950,backward,13.3437687,52.4887813
n11227904775,forward,13.376571,52.5055332
n5119765733,backward,13.596265,52.5344743
n10815723038,backward,13.477655,52.4302017
n10033073875,backward,13.5000693,52.5263621
n10134565126,forward,13.6212773,52.5320542
n10556610088,backward,13.5060179,52.4419594
n10062708665,backward,13.5886929,52.5102266
n10281782498,forward,13.3469483,52.5308391
n2300459109,forward,13.3913009,52.4575184
n10188739972,forward,13.4325382,52.5173183
n10134610368,backward,13.6349874,52.5298788
n10783826280,backward,13.5847995,52.4826358
n9667267865,forward,13.6174612,52.5313135
n11048845140,backward,13.1263198,52.4784019
n9230536778,backward,13.5695311,52.5287352
n9547331580,forward,13.4302653,52.6226873
n10032708851,forward,13.5158371,52.5326966
n10199566199,forward,13.5482425,52.5261197
n9462397749,forward,13.6216056,52.5398111
n9544160511,backward,13.5219343,52.5539964
n9961674975,forward,13.5600097,52.5559972
n10601770283,forward,13.4393748,52.5520492
n6635594591,backward,13.3872443,52.4899525
n10047214323,backward,13.5205686,52.5688566
n10666189702,forward,13.4690957,52.5551563
n10065618844,forward,13.5790401,52.5134258
n11396807447,forward,13.3325599,52.4734589
n2372265523,forward,13.4144111,52.4054822
n10828641240,forward,13.5121143,52.4027784
n9557137675,backward,13.5755466,52.4901379
n10035801581,backward,13.5269993,52.5630244
n9357334188,forward,13.4226043,52.5445503
n10220839435,forward,13.560162,52.4052061
n5759577603,forward,13.3215401,52.4917719
n10282108523,forward,13.3415973,52.5206404
n8613937995,forward,13.5444841,52.538663
n564251866,forward,13.47255,52.5477087
n7416602123,forward,13.4102094,52.5174816
n9965142054,forward,13.5433308,52.5342022
n10779352100,backward,13.399275,52.5465361
n11363994862,backward,13.4654874,52.5077924
n10175852366,backward,13.5889838,52.5408349
n10556297541,backward,13.7156649,52.4349071
n11133599706,forward,13.3315682,52.5223947
n10804114566,forward,13.6354155,52.4591758
n10576164318,backward,13.4732964,52.5665998
n10679730042,backward,13.5538801,52.4332739
n9967781330,forward,13.5458778,52.5422705
n10284403529,backward,13.3769729,52.5085217
n8511247221,backward,13.6267248,52.5396366
n10747703711,backward,13.5010175,52.6322473
n11387936980,forward,13.3876918,52.4210246
n8443534262,forward,13.6177663,52.5203571
n9551021057,forward,13.4632721,52.6157859
n9988702701,forward,13.5283312,52.4895607
n11383103656,forward,13.4498695,52.4556121
n10554522377,backward,13.6975069,52.436417
n10219468723,forward,13.2623827,52.5413051
n10657381564,forward,13.6222872,52.5328201
n8726788255,forward,13.5380579,52.5378078
n8906101165,backward,13.393897,52.5548051
n10884252620,forward,13.396314,52.517341
n10134602133,backward,13.6381208,52.5296011
n10246103993,forward,13.5027188,52.5626208
n10575978032,backward,13.500719,52.5666473
n10039601615,forward,13.3508948,52.5241928
n10033073859,forward,13.5086236,52.5253704
n10198719169,forward,13.6030088,52.4344772
n9544315343,forward,13.508086,52.5501229
n10578634115,backward,13.3669962,52.5321105
n11064682498,,13.5034236,52.6365713
n1539712870,,13.4192284,52.4991207
n10216932162,forward,13.502757,52.4471016
n10578325100,,13.3791916,52.5226104
n10588754096,backward,13.423352,52.5510875
n10751072205,backward,13.4707628,52.6015242
n10554502512,backward,13.6989099,52.4387799
n11347696496,backward,13.4593122,52.5124051
n9554572317,backward,13.5741184,52.4665922
n9288547275,backward,13.42117,52.4673861
n10556297544,forward,13.7155054,52.4354948
n8612146241,forward,13.5429537,52.5367408
n3565899454,backward,13.4405968,52.494323
n9160639269,forward,13.4674734,52.5482707
n10170799454,forward,13.5967374,52.5215562
n9655624359,backward,13.5379513,52.4318787
n9748830382,backward,13.4089142,52.5711288
n9981335856,backward,13.5237205,52.5617453
n9336735840,forward,13.4591209,52.5175522
n10216947645,forward,13.5061191,52.4538112
n10598709297,forward,13.4408743,52.5564376
n10185898087,forward,13.4867529,52.5072723
n11672181579,,13.2558238,52.5197049
n8881629409,backward,13.3506477,52.5493863
n10882922391,forward,13.4068414,52.4989907
n10725060243,backward,13.6251861,52.4527046
n11970810712,forward,13.3959179,52.3970017
n11610880872,forward,13.4071374,52.4157712
n10316164874,forward,13.4670545,52.5202813
n10689846271,forward,13.4205134,52.5658623
n4959702178,backward,13.5606896,52.5715166
n10587209553,,13.4208697,52.5487444
n10570429907,backward,13.4335898,52.5197822
n9557889428,forward,13.5745906,52.3996842
n10287240233,backward,13.389604,52.5112223
n11364491454,forward,13.4508076,52.5017919
n10586207585,forward,13.3913203,52.5504334
n10536357275,forward,13.4557243,52.5267923
n10884252624,forward,13.398118,52.5174521
n4117327972,forward,13.5643896,52.5425035
n11364167417,forward,13.4613768,52.5087533
n11451639032,forward,13.3082466,52.4901845
n4867805369,,13.4555943,52.5413415
n10770188382,forward,13.5233779,52.5095228
n10570429906,forward,13.4333036,52.5198633
n10211218418,backward,13.5042703,52.436717
n10196206496,forward,13.3923754,52.5243677
n10883058955,backward,13.3996893,52.4985196
n11041692314,backward,13.3950684,52.5652577
n10055527980,backward,13.6148657,52.4980858
n10561447864,forward,13.4843853,52.5129328
n10570558306,forward,13.4165854,52.5223341
n10296384677,backward,13.4805016,52.5207207
n10705966684,forward,13.4702357,52.5535359
n8268753237,forward,13.2901943,52.6344081
n9965565714,forward,13.5559646,52.5485973
n10784004594,forward,13.5822697,52.4843782
n10597908193,forward,13.4277455,52.5605825
n11064319023,forward,13.3105662,52.4951448
n10017646362,forward,13.5367015,52.5421398
n10047617402,forward,13.5256079,52.5640029
n10885617224,backward,13.3857751,52.5168824
n8483797676,backward,13.5664085,52.5291848
n10570469991,forward,13.4284153,52.5195413
n10314447274,backward,13.4376441,52.5295505
n9523225070,backward,13.4930435,52.6238276
n10087852987,backward,13.4312823,52.5127846
n10211700780,forward,13.510382,52.4446596
n5731865249,forward,13.260386,52.4894864
n10030893708,backward,13.4456358,52.5287437
n10558860559,forward,13.3096477,52.5135571
n10062827241,backward,13.6093267,52.5159065
n10169232829,backward,13.6063443,52.5242547
n10224844738,forward,13.4051614,52.4280124
n10570256318,backward,13.4371037,52.5190575
n10118862933,forward,13.4944402,52.5038713
n10224897801,backward,13.3923811,52.4212041
n9920312628,forward,13.5868978,52.5235093
n9557889421,backward,13.5735553,52.4040662
n10813891104,backward,13.6645641,52.4109096
n10814314764,backward,13.5026511,52.4429914
n9956029406,forward,13.5929962,52.5482739
n11401068365,forward,-71.623366,42.357339
n6502392830,forward,13.2574168,52.5086182
n8517798311,backward,13.2947697,52.6295426
n9422320410,forward,13.5758953,52.5263834
n9748830380,backward,13.4085322,52.5721681
n10889595179,forward,13.3805897,52.5182024
n9488717806,backward,13.6408827,52.4217471
n11672181577,forward,13.2570984,52.5187705
n10134565125,forward,13.6216543,52.5319605
n11787968730,forward,13.3765754,52.461565
n10823528129,forward,13.6229141,52.5092891
n10035442692,forward,13.5198668,52.5788046
n10296387672,backward,13.4992413,52.5203455
n10560171172,,13.2994683,52.5198303
n9603860584,forward,13.4738505,52.4381157
n10168761569,forward,13.5960462,52.5285979
n10750578257,backward,13.4718903,52.6159427
n11383103667,backward,13.4490347,52.4573779
n8422265460,backward,13.5460522,52.5402659
n10978245678,backward,13.5971892,52.4764051
n9523334886,backward,13.4907078,52.6213533
n10542357601,backward,13.5150359,52.4827878
n10607777328,backward,13.4198136,52.5598101
n11364547739,forward,13.4533875,52.5010845
n8663695512,backward,13.5727626,52.4277922
n6832219400,forward,13.4467645,52.491687
n10050906098,forward,13.5880452,52.5048273
n10556297521,backward,13.712379,52.4335014
n11056036903,forward,13.1229435,52.4716164
n8481947151,forward,13.3955687,52.4131185
n10275515002,forward,13.4772098,52.5230869
n3948356222,,13.429909,52.5230206
n9489883838,backward,13.377504,52.522105
n9761475975,backward,13.5932501,52.5153907
n9557081895,forward,13.5747123,52.4870959
n10217342416,,13.3518827,52.5084759
n8512471722,forward,13.6026422,52.5386344
n6309889799,,13.1781365,52.5254046
n9794072149,backward,13.4103658,52.5507624
n10296539903,forward,13.4857843,52.5195864
n10560775288,forward,13.4163049,52.540196
n9761475985,backward,13.6034237,52.5186846
n10538650900,forward,13.4709259,52.5142689
n8512471733,backward,13.6015717,52.5384481
n6268348669,forward,13.3844436,52.4220495
n9333643151,forward,13.2992171,52.4544636
n10584257128,forward,13.4554836,52.5414021
n9357334189,backward,13.4226787,52.5446318
n9748830376,forward,13.4070471,52.5745868
n3922684840,forward,13.3917019,52.5122733
n9972057978,forward,13.5543727,52.5137118
n10316164848,,13.4644091,52.5235189
n10578808979,backward,13.3868029,52.5271138
n10584468725,backward,13.4543455,52.5401855
n9333519343,backward,13.6933148,52.3717863
n9838492381,forward,13.5415642,52.4355423
n9988702697,forward,13.5271388,52.4865507
n10285622455,forward,13.3949995,52.5031904
n9357334191,forward,13.419923,52.5458345
n10760401257,backward,13.4043371,52.5217667
n10604500743,backward,13.4626751,52.5597119
n11064319034,backward,13.311338,52.496081
n7840422618,backward,13.3894765,52.513882
n9170055858,forward,13.267411,52.5368988
n8680441741,backward,13.5217541,52.5256365
n9553643232,forward,13.5782353,52.4592276
n10595712926,backward,13.4146861,52.5527953
n10687382566,backward,13.497097,52.5008046
n8639490037,backward,13.4906586,52.5015494
n9557889449,forward,13.5726502,52.3933101
n4156353665,forward,13.5842541,52.4416209
n10211700799,forward,13.5127276,52.4475481
n9983010232,backward,13.5324403,52.5218767
n8564619819,forward,13.5582392,52.5306433
n9318869150,backward,13.6427167,52.3771449
n10219120409,forward,13.5225686,52.479463
n10219061068,,13.5142137,52.4688521
n10979969465,backward,13.3523422,52.4802733
n5548926568,backward,13.5639119,52.4133493
n10055095005,forward,13.5919519,52.5075305
n10747703713,forward,13.5005063,52.6326756
n10635336852,backward,13.4589918,52.5065009
n10609401998,forward,13.4132227,52.5486978
n10224971913,backward,13.3926845,52.417396
n10298343072,,13.3634903,52.5177036
n8603281086,forward,13.5194562,52.5354163
n9510035792,forward,13.5677425,52.573246
n9523225035,backward,13.4964657,52.6345588
n9916508898,forward,13.563569,52.4712398
n10171177819,backward,13.608919,52.5334961
n10960237368,backward,13.3625439,52.5741102
n10316712700,,13.4722693,52.5043097
n9965348083,backward,13.5630742,52.5416054
n9896925261,backward,13.4733843,52.6126415
n3481255333,backward,13.4998053,52.5094569
n10222878100,forward,13.5106013,52.4191403
n11371302769,backward,13.4178268,52.6074353
n286315777,,13.2820483,52.50738
n9556346650,backward,13.5697315,52.4745884
n10578568368,backward,13.3837415,52.5233351
n11694045332,forward,13.4175954,52.5138254
n10548653709,backward,13.5865094,52.4405567
n10694211032,backward,13.4253921,52.44199
n11296686938,backward,13.5194873,52.4541416
n8566728771,forward,13.5729647,52.5279758
n4621300297,forward,13.5550692,52.4045845
n10767661503,backward,13.5198174,52.4875009
n7796459444,backward,13.4630805,52.6157056
n10030862018,backward,13.4519845,52.5278269
n10813983420,forward,13.6689627,52.4161805
n9171448507,forward,13.4081943,52.5512462
n9761475974,forward,13.5930417,52.5155066
n10223844395,backward,13.430303,52.44284
n10885733079,forward,13.4051689,52.5050451
n10981841440,backward,13.4589121,52.5489898
n10225437064,backward,13.4419438,52.4174734
n9962999144,forward,13.5475127,52.5096977
n10813983431,forward,13.6616728,52.412281
n11347650706,backward,13.4568995,52.5096301
n10576164262,backward,13.4771181,52.5671154
n8599912227,forward,13.5523838,52.5496677
n10895605533,backward,13.5449978,52.4368706
n8662694584,backward,13.5767396,52.4150403
n10536654501,forward,13.4439276,52.5250763
n8726953983,forward,13.5442831,52.538073
n9546774131,forward,13.4422494,52.5910287
n10294961285,forward,13.5097082,52.5755084
n11286588586,backward,13.3933603,52.5263748
n10588754097,forward,13.4219058,52.5501181
n9566221373,backward,13.3329604,52.4797905
n5759577599,forward,13.3286808,52.4909761
n10773738947,backward,13.3960093,52.5323209
n937964594,backward,13.4878633,52.4262295
n10949135947,forward,13.62289,52.5097164
n11371302814,backward,13.4165494,52.6080399
n9967781329,forward,13.5456272,52.5422059
n10316467734,backward,13.4645417,52.510055
n9350832842,backward,13.5850246,52.4071324
n11039905357,backward,13.4007273,52.5655893
n10216714188,backward,13.4971865,52.4371875
n10127780162,forward,13.5786542,52.5662232
n10030924848,forward,13.4446679,52.5296353
n10587187152,,13.4139636,52.5505712
n10694233633,forward,13.4217426,52.441242
n10216947669,backward,13.4993029,52.4573487
n10219051287,forward,13.5129504,52.4672867
n10287240232,forward,13.3899098,52.5112268
n10657282328,backward,13.6232329,52.530448
n10770059355,forward,13.5200355,52.5059155
n9557889424,backward,13.5737048,52.4026858
n10057750461,backward,13.5910119,52.5027167
n9520879509,backward,13.654784,52.3745437
n9510035745,backward,13.5645932,52.5689642
n11299114416,backward,13.4903609,52.4685051
n10586041803,forward,13.4056696,52.5510924
n10548545865,backward,13.5821495,52.4388352
n9383799118,forward,13.5723435,52.3922257
n10576164324,forward,13.4717967,52.5659596
n10588946875,forward,13.4348846,52.5429377
n7810604319,backward,13.2917177,52.6332075
n3677214545,forward,13.4440655,52.5334978
n10603497114,backward,13.4550553,52.5510932
n10813983414,forward,13.6630154,52.4120596
n9508165198,,13.4322084,52.5815192
n11135776861,forward,13.3146716,52.5259236
n3319460598,backward,13.4279403,52.5619521
n10019859247,backward,13.5363843,52.5385741
n9544315522,forward,13.5014744,52.5601225
n9985083026,backward,13.5363225,52.4778333
n10188491718,backward,13.4321634,52.5151238
n9567431224,forward,13.5766441,52.4939682
n10613262576,forward,13.426599,52.5438177
n10960237375,backward,13.3637803,52.5741806
n10221161893,backward,13.5589166,52.4083317
n9393554856,backward,13.4136961,52.5476302
n9351755246,forward,13.5604803,52.4227072
n10587187150,,13.4138782,52.5507276
n10979167539,forward,13.3369681,52.4883721
n10290655694,backward,13.5207319,52.568399
n10561910673,forward,13.4629032,52.5151099
n9853175524,backward,13.4023087,52.6028903
n10188420852,backward,13.4356378,52.5146564
n10617658808,forward,13.4256031,52.5343876
n4176730104,forward,13.339776,52.5494962
n10871432049,forward,13.4591433,52.4404409
n1518147990,backward,13.1388025,52.4522671
n10287150298,forward,13.3885032,52.5180203
n10692452245,backward,13.3516796,52.4400492
n11048877815,backward,13.1208015,52.4753234
n2384572970,forward,13.5831761,52.4434955
n9896925268,forward,13.4771799,52.6109429
n10572256999,forward,13.4271383,52.5314792
n10564942660,backward,13.4669093,52.5284587
n10575996683,forward,13.4953318,52.5693133
n8618548356,forward,13.5585777,52.5475511
n11456408681,backward,13.506456,52.4663317
n10219089447,forward,13.5214351,52.4797757
n10173140262,forward,13.6080034,52.4784534
n262086857,backward,13.6099414,52.513997
n9825408969,,13.2267252,52.5072119
n9491274568,backward,13.4579704,52.4933991
n10021795494,forward,13.5187549,52.5314107
n10287435789,backward,13.3902039,52.5094617
n11691954888,forward,13.3786517,52.4658492
n8912322807,forward,13.3544558,52.6180446
n10779870804,forward,13.3341006,52.5572353
n10211287913,backward,13.5063623,52.4374226
n9567431307,backward,13.5792405,52.499952
n9838492377,backward,13.544269,52.4349032
n5731865252,forward,13.2632945,52.491922
n3565899453,backward,13.435782,52.4916151
n9168613893,backward,13.3860807,52.5315407
n9898678558,forward,13.6097585,52.532886
n9975474220,backward,13.5255051,52.5354829
n9978954784,backward,13.5108162,52.5445668
n8909089043,forward,13.4209155,52.552798
n9871723566,backward,13.4850109,52.6487487
n10062978680,forward,13.5945528,52.5181886
n10198656426,forward,13.5884998,52.4411963
n10813983417,forward,13.6685199,52.4156578
n10578881150,forward,13.3679626,52.5221178
n10994284570,forward,13.4449103,52.5813415
n10813983433,forward,13.6637383,52.4112718
n5304930336,backward,13.3942687,52.4858507
n10041345347,backward,13.4905456,52.5432235
n10118862924,forward,13.4957211,52.5059986
n10284168375,forward,13.3515357,52.5055555
n2698986206,forward,13.302247,52.6266933
n10584035326,forward,13.4477813,52.5471778
n10536757525,,13.4548001,52.5210764
n10041278776,backward,13.4909284,52.5431309
n6760605633,backward,13.3528155,52.5039908
n10158835959,backward,13.5876413,52.5451325
n11337182524,forward,13.4401723,52.5485954
n10657381590,backward,13.6226075,52.5336664
n6307459058,,13.3019884,52.5477297
n10206731370,backward,13.3743531,52.5868299
n10575996687,forward,13.4943709,52.5691142
n8517798308,backward,13.2872263,52.6326272
n12074063648,forward,13.3467715,52.4599817
n11036737937,backward,13.3799005,52.4957234
n8443534248,backward,13.6166618,52.5192049
n10031695051,forward,13.4000813,52.5288444
n10219061069,,13.5149154,52.468676
n9837879686,forward,13.5520356,52.4346983
n11372521505,forward,13.453265,52.5933758
n10689803836,backward,13.428658,52.5591147
n12037530451,backward,13.5143554,52.4238039
n10859522188,backward,13.6384514,52.5263208
n1201479016,forward,13.4435485,52.4174915
n10026016010,forward,13.3698676,52.5159574
n5304930337,forward,13.3942587,52.4873884
n10281694676,backward,13.3601376,52.5373825
n10603419772,forward,13.4535448,52.5515368
n4406799375,forward,13.3661202,52.5246939
n10830990943,backward,13.5827591,52.4358171
n10897733972,forward,13.5023763,52.4283245
n11037524823,forward,13.4102207,52.5670197
n10595463260,backward,13.423118,52.5561886
n11064449374,forward,13.3118408,52.4980751
n9964228806,forward,13.5495262,52.5324122
n2865773792,forward,13.5739107,52.4681808
n10047214013,backward,13.5133127,52.5678686
n8511247334,forward,13.6047977,52.5386984
n10216714177,backward,13.5005101,52.4355263
n10055095015,backward,13.5917106,52.5110973
n9982985795,forward,13.5274879,52.5162572
n10548312778,,13.5784878,52.4437952
n8909263723,forward,13.4244058,52.5522944
n10219089441,forward,13.5235843,52.4788237
n10772666196,backward,13.4977553,52.415031
n9365035844,forward,13.5647646,52.4385104
n10219089427,backward,13.5219629,52.4753027
n11396807443,forward,13.3321552,52.4715125
n10586923579,forward,13.4163578,52.5449636
n10062827234,forward,13.6079843,52.5136532
n8807132701,forward,13.4584986,52.4335178
n10041233926,backward,13.4865973,52.538356
n9688026143,backward,13.5846444,52.4666313
n10127859440,backward,13.5792432,52.5637864
n9557614775,backward,13.5734531,52.4057601
n9490021172,backward,13.6037573,52.4418718
n10285394365,,13.3885623,52.4993407
n10758219084,forward,13.4684327,52.5597535
n10208921462,forward,13.4616081,52.4216014
n10585651104,forward,13.4110293,52.5539865
n10814141007,forward,13.5059095,52.4457489
n10572308716,backward,13.428955,52.5477045
n10761523692,forward,13.4073302,52.526307
n9553396945,backward,13.583228,52.4554573
n1292281314,backward,13.5055803,52.4403168
n10554502511,forward,13.6987431,52.4388152
n10781714560,backward,13.6131982,52.4777307
n10188039556,backward,13.4626475,52.5107232
n11364547740,forward,13.4569546,52.5023506
n8421956822,forward,13.5447615,52.5448449
n9961670782,forward,13.5530765,52.5558046
n8512471827,forward,13.5995436,52.5436894
n10172984677,backward,13.6010946,52.4792508
n11118585074,forward,13.6563345,52.422083
n3169797755,backward,13.4209638,52.5264727
n10706466900,forward,13.4778541,52.5519544
n9111473065,forward,13.2611576,52.5088518
n10281845842,forward,13.3434993,52.5289766
n9651023568,forward,13.5704913,52.4039244
n9955183316,forward,13.6029447,52.5455991
n10560332995,forward,13.5008303,52.5127785
n8517798310,forward,13.2884263,52.6328173
n11397726044,forward,13.3478239,52.5562676
n10219253842,backward,13.5184158,52.494248
n10549072889,backward,13.5888096,52.4186463
n9871723564,forward,13.4851185,52.6487711
n10048478498,forward,13.5495602,52.5686865
n10042261418,forward,13.4939289,52.544672
n3169803403,backward,13.4219379,52.5264094
n11387517272,backward,13.4119316,52.4012681
n10562341935,backward,13.4661021,52.5143982
n11371397757,forward,13.4335262,52.5909794
n10213580201,backward,13.6202406,52.4462761
n8512471850,backward,13.5937322,52.5448236
n9967781331,forward,13.5466865,52.5425593
n10994284565,forward,13.4446466,52.5803836
n10211110875,backward,13.5062105,52.4266086
n11041692313,forward,13.3943932,52.5649168
n11072280147,forward,13.4388157,52.4482652
n10216545751,backward,13.489005,52.4271062
n11509996272,backward,13.2833865,52.4442328
n10284403527,,13.3768285,52.5092799
n10542357603,forward,13.5182456,52.4813717
n10598709302,forward,13.4395461,52.5557182
n10225437066,forward,13.4451876,52.4175274
n10852552968,backward,13.4746714,52.4388619
n9567431322,backward,13.5800692,52.5018641
n9026730419,forward,13.4332123,52.4997977
n11296686913,backward,13.5238511,52.4530186
n11505090772,,13.454537,52.474356
n10055017366,backward,13.5877645,52.509523
n10216186794,backward,13.4625052,52.4234974
n10281692077,backward,13.344778,52.5391386
n10586026366,forward,13.4133972,52.5496452
n8492015276,forward,13.5660196,52.5291253
n9896508300,forward,13.4710277,52.6154393
n9761475986,forward,13.6064642,52.51814
n10603419757,forward,13.452957,52.5518988
n5929352821,forward,13.5178323,52.5260679
n10597908190,backward,13.4226104,52.5598737
n8675822140,forward,13.5717239,52.4372214
n10225143089,forward,13.416754,52.4184117
n10314890477,backward,13.4367864,52.5397627
n11347650701,backward,13.456483,52.5075069
n9557081878,forward,13.574058,52.4860812
n8701377887,backward,13.4255029,52.5409173
n11072041693,backward,13.3644933,52.5612694
n8918179180,forward,13.3532143,52.4022833
n8794963318,forward,13.555791,52.5201082
n12137074328,backward,13.3984953,52.5070289
n11348171009,backward,13.4570084,52.5177442
n10287150297,forward,13.3887912,52.5180371
n9667267963,forward,13.6257845,52.5293007
n10031925998,backward,13.5159532,52.5580559
n10289305270,forward,13.4796566,52.5162355
n8909089064,forward,13.4221606,52.5526701
n10188486612,forward,13.4347774,52.5149234
n10316404932,backward,13.4680683,52.5157684
n10709243329,,13.4671555,52.5570492
n9708594918,backward,13.4371155,52.5210642
n10959857496,forward,13.3589407,52.5742782
n3534561402,,13.4453857,52.5258405
n9176492036,forward,13.4750904,52.5055557
n8680441748,backward,13.5279938,52.5253705
n10062827235,forward,13.6052674,52.5141329
n10031393911,backward,13.4256979,52.5275358
n3204032089,forward,13.4212254,52.5243089
n8356387389,backward,13.5656728,52.5043964
n10131968336,backward,13.6227925,52.5358969
n10171198445,backward,13.6046671,52.5392528
n10222820531,backward,13.5270774,52.4097369
n10617811965,backward,13.4259016,52.5342846
n10804114571,backward,13.6375331,52.4596274
n10889616110,backward,13.3853376,52.5185203
n11222185123,,13.4466914,52.4271409
n10211670891,backward,13.5087178,52.4454002
n10597908186,backward,13.4224929,52.5587132
n10214646728,forward,13.5602808,52.4843873
n10314740086,backward,13.4286,52.5286936
n11007076568,forward,13.5839532,52.4311366
n10596867123,backward,13.3915457,52.5555462
n10316188859,forward,13.4695872,52.5202604
n10536457991,,13.4527214,52.5240969
n11297933819,forward,13.4900274,52.4697174
n3565899455,backward,13.4388207,52.4948865
n10185288074,backward,13.4884034,52.5022061
n10603794622,forward,13.4462021,52.5498905
n8906087404,forward,13.3895322,52.5552232
n9491274566,backward,13.4550225,52.4942597
n11081740830,forward,-71.5963633,42.392962
n9838383581,forward,13.5525998,52.4306926
n10216179608,,13.4830595,52.4256174
n4406799380,forward,13.3936845,52.5286453
n10044570591,forward,13.49991,52.5480996
n10030806329,forward,13.4613189,52.5299909
n10030761373,backward,13.476772,52.5369325
n10197135193,forward,13.5798001,52.4552393
n10595421649,forward,13.4379792,52.5463845
n10221294641,backward,13.554387,52.4130921
n10598754215,forward,13.4387586,52.5553569
n10633425867,backward,13.4016567,52.5396933
n10021795491,forward,13.5193655,52.5235421
n10826276017,forward,13.6062521,52.5264164
n9965567927,backward,13.5533899,52.5489842
n11383041506,backward,13.4477639,52.4590211
n8909732522,,13.279932,52.5062003
n10219089446,forward,13.5224143,52.4793322
n11395350225,forward,13.3828086,52.5122326
n6587523593,backward,13.3466822,52.4599432
n9369528287,backward,13.5787522,52.415723
n8603281113,forward,13.5248613,52.5362069
n11043256235,forward,13.146366,52.4557573
n11379812996,forward,13.3920528,52.4399821
n10055017377,forward,13.5896276,52.5091703
n10211218451,forward,13.5114243,52.4297713
n10223525571,forward,13.3374945,52.4736258
n10055271157,backward,13.6057625,52.5097247
n10781714564,forward,13.6114049,52.4779083
n10281783835,forward,13.3507251,52.5323553
n10923751437,forward,13.4233308,52.5550986
n9243877320,forward,13.4373484,52.552874
n9566071387,forward,13.1751807,52.5601098
n10777460099,backward,13.3789208,52.5275969
n9871723567,forward,13.4848686,52.648857
n10288725196,backward,13.4275376,52.5177666
n10118862925,backward,13.4960197,52.5059375
n10773167133,backward,13.3925219,52.5280752
n9554549479,forward,13.5757205,52.4638515
n10196206494,forward,13.3928044,52.5248348
n11133599727,forward,13.3299618,52.5228968
n11364647244,forward,13.4569214,52.5029786
n10170770215,forward,13.6078655,52.5180378
n10814141035,backward,13.5043277,52.4448454
n10572304190,forward,13.4278179,52.546752
n11987042081,backward,13.4582422,52.5932284
n10872950591,,13.4962928,52.4155806
n10211538187,forward,13.4699546,52.512398
n10165915712,forward,13.5593622,52.4748749
n10175450837,forward,13.563475,52.4977375
n9896925269,backward,13.4770237,52.610815
n11475683729,backward,13.2880154,52.4771318
n9603860609,forward,13.4759903,52.4404682
n10604500730,backward,13.4610664,52.5599667
n9556547143,backward,13.5728778,52.4837891
n10030793050,forward,13.4672639,52.5340213
n10197135191,backward,13.5796758,52.4554814
n10213652164,backward,13.5972543,52.4530183
n10566875612,backward,13.4777789,52.5375774
n8517798307,forward,13.2874417,52.6321116
n8941372918,forward,13.7561031,52.4410288
n8561437715,backward,13.5682173,52.5450094
n9553397016,forward,13.5794257,52.4584087
n10540072673,backward,13.4909913,52.4912003
n3131745414,forward,13.4561677,52.4841012
n11081740828,forward,-71.596214,42.3927568
n8442020208,backward,13.6272021,52.5142086
n10566957762,backward,13.484206,52.5396304
n11862018426,forward,13.2102074,52.5789006
n8668406923,forward,13.4295523,52.5559306
n11021344238,forward,13.4176654,52.5179507
